Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cum_Cured,Cum_Deaths,Cum_Confirmed,Cured,Deaths,Confirmed
2669,05/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,42,0,0,4
2705,06/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,45,0,0,3
2741,07/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,47,0,0,2
2777,08/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,51,0,0,4
2813,09/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,51,0,0,0
2849,10/06/20,8:00 AM,Arunachal Pradesh,-,-,1,0,57,0,0,6
2885,11/06/20,8:00 AM,Arunachal Pradesh,-,-,2,0,57,1,0,0
2922,12/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,61,2,0,4
2958,13/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,67,0,0,6
2994,14/06/20,8:00 AM,Arunachal Pradesh,-,-,4,0,87,0,0,20
3030,15/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,91,3,0,4
3066,16/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,91,0,0,0
3102,17/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,95,0,0,4
3138,18/06/20,8:00 AM,Arunachal Pradesh,-,-,7,0,99,0,0,4
3174,19/06/20,8:00 AM,Arunachal Pradesh,-,-,10,0,103,3,0,4
3210,20/06/20,8:00 AM,Arunachal Pradesh,-,-,11,0,103,1,0,0
3246,21/06/20,8:00 AM,Arunachal Pradesh,-,-,14,0,135,3,0,32
3282,22/06/20,8:00 AM,Arunachal Pradesh,-,-,15,0,135,1,0,0
3318,23/06/20,8:00 AM,Arunachal Pradesh,-,-,21,0,139,6,0,4
3354,24/06/20,8:00 AM,Arunachal Pradesh,-,-,22,0,148,1,0,9
3390,25/06/20,8:00 AM,Arunachal Pradesh,-,-,38,0,158,16,0,10
3426,26/06/20,8:00 AM,Arunachal Pradesh,-,-,38,1,160,0,1,2
3462,27/06/20,8:00 AM,Arunachal Pradesh,-,-,42,1,172,4,0,12
3498,28/06/20,8:00 AM,Arunachal Pradesh,-,-,54,1,177,12,0,5
3534,29/06/20,8:00 AM,Arunachal Pradesh,-,-,60,1,182,6,0,5
3570,30/06/20,8:00 AM,Arunachal Pradesh,-,-,61,1,187,1,0,5
3606,01/07/20,8:00 AM,Arunachal Pradesh,-,-,62,1,191,1,0,4
3642,02/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195,4,0,4
3678,03/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195,0,0,0
3714,04/07/20,8:00 AM,Arunachal Pradesh,-,-,75,1,252,9,0,57
3750,05/07/20,8:00 AM,Arunachal Pradesh,-,-,76,1,259,1,0,7
3786,06/07/20,8:00 AM,Arunachal Pradesh,-,-,78,1,269,2,0,10
3822,07/07/20,8:00 AM,Arunachal Pradesh,-,-,92,2,270,14,1,1
3858,08/07/20,8:00 AM,Arunachal Pradesh,-,-,105,2,276,13,0,6
3894,09/07/20,8:00 AM,Arunachal Pradesh,-,-,109,2,287,4,0,11
3930,10/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,302,11,0,15
3966,11/07/20,8:00 AM,Arunachal Pradesh,-,-,120,2,335,0,0,33
4002,12/07/20,8:00 AM,Arunachal Pradesh,-,-,125,2,341,5,0,6
4038,13/07/20,8:00 AM,Arunachal Pradesh,-,-,138,2,359,13,0,18
4074,14/07/20,8:00 AM,Arunachal Pradesh,-,-,145,2,387,7,0,28
4110,15/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462,8,1,75
4146,16/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,462,0,0,0
4182,17/07/20,8:00 AM,Arunachal Pradesh,-,-,153,3,543,0,0,81
4218,18/07/20,8:00 AM,Arunachal Pradesh,-,-,175,3,609,22,0,66
4254,19/07/20,8:00 AM,Arunachal Pradesh,-,-,274,3,650,99,0,41
4289,20/07/20,8:00 AM,Arunachal Pradesh,-,-,282,3,740,8,0,90
4324,21/07/20,8:00 AM,Arunachal Pradesh,-,-,285,3,790,3,0,50
532,01/04/20,7:30 PM,Assam,-,-,0,0,1,0,0,0
561,02/04/20,6:00 PM,Assam,-,-,0,0,5,0,0,4
591,03/04/20,6:00 PM,Assam,-,-,0,0,16,0,0,11
622,04/04/20,6:00 PM,Assam,-,-,0,0,24,0,0,8
652,05/04/20,6:00 PM,Assam,-,-,0,0,26,0,0,2
682,06/04/20,6:00 PM,Assam,-,-,0,0,26,0,0,0
712,07/04/20,6:00 PM,Assam,-,-,0,0,26,0,0,0
743,08/04/20,5:00 PM,Assam,-,-,0,0,27,0,0,1
774,09/04/20,5:00 PM,Assam,-,-,0,0,28,0,0,1
805,10/04/20,5:00 PM,Assam,-,-,0,0,29,0,0,1
836,11/04/20,5:00 PM,Assam,-,-,0,1,29,0,1,0
867,12/04/20,5:00 PM,Assam,-,-,0,1,29,0,0,0
898,13/04/20,5:00 PM,Assam,-,-,0,1,31,0,0,2
930,14/04/20,5:00 PM,Assam,-,-,0,1,31,0,0,0
963,15/04/20,5:00 PM,Assam,-,-,0,1,33,0,0,2
996,16/04/20,5:00 PM,Assam,-,-,5,1,33,5,0,0
1029,17/04/20,5:00 PM,Assam,-,-,5,1,35,0,0,2
1062,18/04/20,5:00 PM,Assam,-,-,9,1,35,4,0,0
1095,19/04/20,5:00 PM,Assam,-,-,12,1,35,3,0,0
1128,20/04/20,5:00 PM,Assam,-,-,17,1,35,5,0,0
1161,21/04/20,5:00 PM,Assam,-,-,19,1,35,2,0,0
1194,22/04/20,5:00 PM,Assam,-,-,19,1,35,0,0,0
1226,23/04/20,5:00 PM,Assam,-,-,19,1,35,0,0,0
1258,24/04/20,5:00 PM,Assam,-,-,19,1,36,0,0,1
1290,25/04/20,5:00 PM,Assam,-,-,19,1,36,0,0,0
1322,26/04/20,5:00 PM,Assam,-,-,19,1,36,0,0,0
1354,27/04/20,5:00 PM,Assam,-,-,27,1,36,8,0,0
1386,28/04/20,5:00 PM,Assam,-,-,27,1,38,0,0,2
1418,29/04/20,5:00 PM,Assam,-,-,27,1,38,0,0,0
1450,30/04/20,5:00 PM,Assam,-,-,29,1,42,2,0,4
1482,01/05/20,5:00 PM,Assam,-,-,29,1,42,0,0,0
1514,02/05/20,5:00 PM,Assam,-,-,32,1,43,3,0,1
1546,03/05/20,5:00 PM,Assam,-,-,32,1,43,0,0,0
1578,04/05/20,5:00 PM,Assam,-,-,32,1,43,0,0,0
1610,05/05/20,5:00 PM,Assam,-,-,32,1,43,0,0,0
1642,06/05/20,8:00 AM,Assam,-,-,32,1,43,0,0,0
1675,07/05/20,8:00 AM,Assam,-,-,32,1,45,0,0,2
1708,08/05/20,8:00 AM,Assam,-,-,34,1,54,2,0,9
1741,09/05/20,8:00 AM,Assam,-,-,34,1,59,0,0,5
1774,10/05/20,8:00 AM,Assam,-,-,34,2,63,0,1,4
1807,11/05/20,8:00 AM,Assam,-,-,34,2,63,0,0,0
1840,12/05/20,8:00 AM,Assam,-,-,34,2,65,0,0,2
1873,13/05/20,8:00 AM,Assam,-,-,39,2,65,5,0,0
1906,14/05/20,8:00 AM,Assam,-,-,39,2,80,0,0,15
1939,15/05/20,8:00 AM,Assam,-,-,39,2,87,0,0,7
1972,16/05/20,8:00 AM,Assam,-,-,41,2,90,2,0,3
2005,17/05/20,8:00 AM,Assam,-,-,41,2,92,0,0,2
2038,18/05/20,8:00 AM,Assam,-,-,41,2,101,0,0,9
2071,19/05/20,8:00 AM,Assam,-,-,41,2,107,0,0,6
2104,20/05/20,8:00 AM,Assam,-,-,41,4,142,0,2,35
2138,21/05/20,8:00 AM,Assam,-,-,48,4,170,7,0,28
2172,22/05/20,8:00 AM,Assam,-,-,54,4,203,6,0,33
2206,23/05/20,8:00 AM,Assam,-,-,54,4,259,0,0,56
2240,24/05/20,8:00 AM,Assam,-,-,55,4,329,1,0,70
2275,25/05/20,8:00 AM,Assam,-,-,55,4,378,0,0,49
2310,26/05/20,8:00 AM,Assam,-,-,62,4,526,7,0,148
2346,27/05/20,8:00 AM,Assam,-,-,62,4,616,0,0,90
2382,28/05/20,8:00 AM,Assam,-,-,87,4,781,25,0,165
2418,29/05/20,8:00 AM,Assam,-,-,104,4,856,17,0,75
2454,30/05/20,8:00 AM,Assam,-,-,125,4,1024,21,0,168
2490,31/05/20,8:00 AM,Assam,-,-,163,4,1185,38,0,161
2526,01/06/20,8:00 AM,Assam,-,-,185,4,1272,22,0,87
2562,02/06/20,8:00 AM,Assam,-,-,277,4,1390,92,0,118
2598,03/06/20,8:00 AM,Assam,-,-,324,4,1513,47,0,123
2634,04/06/20,8:00 AM,Assam,-,-,413,4,1672,89,0,159
2670,05/06/20,8:00 AM,Assam,-,-,442,4,1988,29,0,316
2706,06/06/20,8:00 AM,Assam,-,-,498,4,2153,56,0,165
2742,07/06/20,8:00 AM,Assam,-,-,547,4,2397,49,0,244
2778,08/06/20,8:00 AM,Assam,-,-,615,4,2565,68,0,168
2814,09/06/20,8:00 AM,Assam,-,-,665,4,2776,50,0,211
2850,10/06/20,8:00 AM,Assam,-,-,1085,4,2937,420,0,161
2886,11/06/20,8:00 AM,Assam,-,-,1249,4,3092,164,0,155
2923,12/06/20,8:00 AM,Assam,-,-,1432,6,3319,183,2,227
2959,13/06/20,8:00 AM,Assam,-,-,1537,8,3498,105,2,179
2995,14/06/20,8:00 AM,Assam,-,-,1584,8,3718,47,0,220
3031,15/06/20,8:00 AM,Assam,-,-,1960,8,4049,376,0,331
3067,16/06/20,8:00 AM,Assam,-,-,2166,8,4158,206,0,109
3103,17/06/20,8:00 AM,Assam,-,-,2166,8,4319,0,0,161
3139,18/06/20,8:00 AM,Assam,-,-,2642,8,4605,476,0,286
3175,19/06/20,8:00 AM,Assam,-,-,2654,9,4777,12,1,172
3211,20/06/20,8:00 AM,Assam,-,-,3039,9,4904,385,0,127
3247,21/06/20,8:00 AM,Assam,-,-,3039,9,4904,0,0,0
3283,22/06/20,8:00 AM,Assam,-,-,3360,9,5388,321,0,484
3319,23/06/20,8:00 AM,Assam,-,-,3521,9,5586,161,0,198
3355,24/06/20,8:00 AM,Assam,-,-,3762,9,5831,241,0,245
3391,25/06/20,8:00 AM,Assam,-,-,3958,9,6198,196,0,367
3427,26/06/20,8:00 AM,Assam,-,-,4033,9,6321,75,0,123
3463,27/06/20,8:00 AM,Assam,-,-,4259,9,6607,226,0,286
3499,28/06/20,8:00 AM,Assam,-,-,4500,9,6816,241,0,209
3535,29/06/20,8:00 AM,Assam,-,-,5088,10,7206,588,1,390
3571,30/06/20,8:00 AM,Assam,-,-,5333,11,7752,245,1,546
3607,01/07/20,8:00 AM,Assam,-,-,5647,12,8227,314,1,475
3643,02/07/20,8:00 AM,Assam,-,-,5851,12,8582,204,0,355
3679,03/07/20,8:00 AM,Assam,-,-,6106,12,9013,255,0,431
3715,04/07/20,8:00 AM,Assam,-,-,6349,14,9673,243,2,660
3751,05/07/20,8:00 AM,Assam,-,-,6657,14,10668,308,0,995
3787,06/07/20,8:00 AM,Assam,-,-,7125,14,11388,468,0,720
3823,07/07/20,8:00 AM,Assam,-,-,7882,14,12160,757,0,772
3859,08/07/20,8:00 AM,Assam,-,-,8329,14,12522,447,0,362
3895,09/07/20,8:00 AM,Assam,-,-,8729,16,13336,400,2,814
3931,10/07/20,8:00 AM,Assam,-,-,8729,22,14032,0,6,696
3967,11/07/20,8:00 AM,Assam,-,-,9147,27,14600,418,5,568
4003,12/07/20,8:00 AM,Assam,-,-,9150,35,15536,3,8,936
4039,13/07/20,8:00 AM,Assam,-,-,10426,35,16071,1276,0,535
4075,14/07/20,8:00 AM,Assam,-,-,10894,36,16806,468,1,735
4111,15/07/20,8:00 AM,Assam,-,-,11416,40,17807,522,4,1001
4147,16/07/20,8:00 AM,Assam,-,-,12173,46,18666,757,6,859
4183,17/07/20,8:00 AM,Assam,-,-,12888,48,19754,715,2,1088
4219,18/07/20,8:00 AM,Assam,-,-,14105,51,20646,1217,3,892
4255,19/07/20,8:00 AM,Assam,-,-,15165,53,22918,1060,2,2272
4290,20/07/20,8:00 AM,Assam,-,-,16023,57,23999,858,4,1081
4325,21/07/20,8:00 AM,Assam,-,-,17095,58,25382,1072,1,1383
272,22/03/20,6:00 PM,Bihar,2,0,0,1,2,0,0,0
295,23/03/20,6:00 PM,Bihar,2,0,0,1,2,0,0,0
318,24/03/20,6:00 PM,Bihar,3,0,0,1,3,0,0,1
342,25/03/20,6:00 PM,Bihar,4,0,0,1,4,0,0,1
368,26/03/20,6:00 PM,Bihar,6,0,0,1,6,0,0,2
395,27/03/20,10:00 AM,Bihar,6,0,0,1,6,0,0,0
422,28/03/20,6:00 PM,Bihar,9,0,0,1,9,0,0,3
449,29/03/20,7:30 PM,Bihar,-,-,0,1,11,0,0,2
476,30/03/20,9:30 PM,Bihar,-,-,0,1,15,0,0,4
504,31/03/20,8:30 PM,Bihar,-,-,0,1,15,0,0,0
533,01/04/20,7:30 PM,Bihar,-,-,0,1,23,0,0,8
562,02/04/20,6:00 PM,Bihar,-,-,0,1,24,0,0,1
592,03/04/20,6:00 PM,Bihar,-,-,0,1,29,0,0,5
623,04/04/20,6:00 PM,Bihar,-,-,0,1,30,0,0,1
653,05/04/20,6:00 PM,Bihar,-,-,0,1,30,0,0,0
683,06/04/20,6:00 PM,Bihar,-,-,0,1,32,0,0,2
713,07/04/20,6:00 PM,Bihar,-,-,0,1,32,0,0,0
744,08/04/20,5:00 PM,Bihar,-,-,0,1,38,0,0,6
775,09/04/20,5:00 PM,Bihar,-,-,0,1,39,0,0,1
806,10/04/20,5:00 PM,Bihar,-,-,0,1,60,0,0,21
837,11/04/20,5:00 PM,Bihar,-,-,0,1,60,0,0,0
868,12/04/20,5:00 PM,Bihar,-,-,19,1,64,19,0,4
899,13/04/20,5:00 PM,Bihar,-,-,26,1,64,7,0,0
931,14/04/20,5:00 PM,Bihar,-,-,26,1,66,0,0,2
964,15/04/20,5:00 PM,Bihar,-,-,29,1,70,3,0,4
997,16/04/20,5:00 PM,Bihar,-,-,29,1,74,0,0,4
1030,17/04/20,5:00 PM,Bihar,-,-,37,1,83,8,0,9
1063,18/04/20,5:00 PM,Bihar,-,-,37,2,85,0,1,2
1096,19/04/20,5:00 PM,Bihar,-,-,37,2,86,0,0,1
1129,20/04/20,5:00 PM,Bihar,-,-,42,2,96,5,0,10
1162,21/04/20,5:00 PM,Bihar,-,-,42,2,114,0,0,18
1195,22/04/20,5:00 PM,Bihar,-,-,46,2,126,4,0,12
1227,23/04/20,5:00 PM,Bihar,-,-,46,2,148,0,0,22
1259,24/04/20,5:00 PM,Bihar,-,-,46,2,176,0,0,28
1291,25/04/20,5:00 PM,Bihar,-,-,46,2,228,0,0,52
1323,26/04/20,5:00 PM,Bihar,-,-,46,2,251,0,0,23
1355,27/04/20,5:00 PM,Bihar,-,-,56,2,277,10,0,26
1387,28/04/20,5:00 PM,Bihar,-,-,57,2,346,1,0,69
1419,29/04/20,5:00 PM,Bihar,-,-,64,2,383,7,0,37
1451,30/04/20,5:00 PM,Bihar,-,-,65,2,403,1,0,20
1483,01/05/20,5:00 PM,Bihar,-,-,82,2,426,17,0,23
1515,02/05/20,5:00 PM,Bihar,-,-,98,3,471,16,1,45
1547,03/05/20,5:00 PM,Bihar,-,-,117,4,482,19,1,11
1579,04/05/20,5:00 PM,Bihar,-,-,125,4,517,8,0,35
1611,05/05/20,5:00 PM,Bihar,-,-,130,4,529,5,0,12
1643,06/05/20,8:00 AM,Bihar,-,-,142,4,536,12,0,7
1676,07/05/20,8:00 AM,Bihar,-,-,188,4,542,46,0,6
1709,08/05/20,8:00 AM,Bihar,-,-,246,5,550,58,1,8
1742,09/05/20,8:00 AM,Bihar,-,-,297,5,571,51,0,21
1775,10/05/20,8:00 AM,Bihar,-,-,322,5,591,25,0,20
1808,11/05/20,8:00 AM,Bihar,-,-,365,6,696,43,1,105
1841,12/05/20,8:00 AM,Bihar,-,-,377,6,747,12,0,51
1874,13/05/20,8:00 AM,Bihar,-,-,383,6,831,6,0,84
1907,14/05/20,8:00 AM,Bihar,-,-,388,7,940,5,1,109
1940,15/05/20,8:00 AM,Bihar,-,-,411,7,994,23,0,54
1973,16/05/20,8:00 AM,Bihar,-,-,438,7,1018,27,0,24
2006,17/05/20,8:00 AM,Bihar,-,-,453,7,1179,15,0,161
2039,18/05/20,8:00 AM,Bihar,-,-,475,8,1262,22,1,83
2072,19/05/20,8:00 AM,Bihar,-,-,494,9,1391,19,1,129
2105,20/05/20,8:00 AM,Bihar,-,-,534,9,1498,40,0,107
2139,21/05/20,8:00 AM,Bihar,-,-,571,10,1674,37,1,176
2173,22/05/20,8:00 AM,Bihar,-,-,593,11,1982,22,1,308
2207,23/05/20,8:00 AM,Bihar,-,-,629,11,2177,36,0,195
2241,24/05/20,8:00 AM,Bihar,-,-,653,11,2380,24,0,203
2276,25/05/20,8:00 AM,Bihar,-,-,702,13,2587,49,2,207
2311,26/05/20,8:00 AM,Bihar,-,-,749,13,2730,47,0,143
2347,27/05/20,8:00 AM,Bihar,-,-,900,13,2983,151,0,253
2383,28/05/20,8:00 AM,Bihar,-,-,1083,15,3061,183,2,78
2419,29/05/20,8:00 AM,Bihar,-,-,1211,15,3296,128,0,235
2455,30/05/20,8:00 AM,Bihar,-,-,1211,15,3376,0,0,80
2491,31/05/20,8:00 AM,Bihar,-,-,1618,20,3636,407,5,260
2527,01/06/20,8:00 AM,Bihar,-,-,1710,21,3815,92,1,179
2563,02/06/20,8:00 AM,Bihar,-,-,1900,24,3926,190,3,111
2599,03/06/20,8:00 AM,Bihar,-,-,1946,24,4155,46,0,229
2635,04/06/20,8:00 AM,Bihar,-,-,2077,25,4390,131,1,235
2671,05/06/20,8:00 AM,Bihar,-,-,2210,29,4493,133,4,103
2707,06/06/20,8:00 AM,Bihar,-,-,2225,29,4596,15,0,103
2743,07/06/20,8:00 AM,Bihar,-,-,2425,30,4915,200,1,319
2779,08/06/20,8:00 AM,Bihar,-,-,2480,30,5088,55,0,173
2815,09/06/20,8:00 AM,Bihar,-,-,2499,31,5202,19,1,114
2851,10/06/20,8:00 AM,Bihar,-,-,2864,32,5459,365,1,257
2887,11/06/20,8:00 AM,Bihar,-,-,3071,33,5710,207,1,251
2924,12/06/20,8:00 AM,Bihar,-,-,3266,36,5983,195,3,273
2960,13/06/20,8:00 AM,Bihar,-,-,3587,36,6103,321,0,120
2996,14/06/20,8:00 AM,Bihar,-,-,3956,39,6290,369,3,187
3032,15/06/20,8:00 AM,Bihar,-,-,4170,39,6470,214,0,180
3068,16/06/20,8:00 AM,Bihar,-,-,4409,40,6650,239,1,180
3104,17/06/20,8:00 AM,Bihar,-,-,4644,41,6778,235,1,128
3140,18/06/20,8:00 AM,Bihar,-,-,4926,44,6942,282,3,164
3176,19/06/20,8:00 AM,Bihar,-,-,5056,44,7025,130,0,83
3212,20/06/20,8:00 AM,Bihar,-,-,5098,50,7181,42,6,156
3248,21/06/20,8:00 AM,Bihar,-,-,5529,52,7533,431,2,352
3284,22/06/20,8:00 AM,Bihar,-,-,5580,53,7612,51,1,79
3320,23/06/20,8:00 AM,Bihar,-,-,5781,55,7825,201,2,213
3356,24/06/20,8:00 AM,Bihar,-,-,6104,56,8153,323,1,328
3392,25/06/20,8:00 AM,Bihar,-,-,6113,57,8209,9,1,56
3428,26/06/20,8:00 AM,Bihar,-,-,6441,57,8473,328,0,264
3464,27/06/20,8:00 AM,Bihar,-,-,6762,58,8716,321,1,243
3500,28/06/20,8:00 AM,Bihar,-,-,6843,59,8931,81,1,215
3536,29/06/20,8:00 AM,Bihar,-,-,7118,60,9212,275,1,281
3572,30/06/20,8:00 AM,Bihar,-,-,7390,62,9640,272,2,428
3608,01/07/20,8:00 AM,Bihar,-,-,7687,67,10043,297,5,403
3644,02/07/20,8:00 AM,Bihar,-,-,7946,70,10249,259,3,206
3680,03/07/20,8:00 AM,Bihar,-,-,8020,77,10471,74,7,222
3716,04/07/20,8:00 AM,Bihar,-,-,8214,80,10954,194,3,483
3752,05/07/20,8:00 AM,Bihar,-,-,8686,89,11700,472,9,746
3788,06/07/20,8:00 AM,Bihar,-,-,8765,95,11876,79,6,176
3824,07/07/20,8:00 AM,Bihar,-,-,8997,97,12125,232,2,249
3860,08/07/20,8:00 AM,Bihar,-,-,9284,104,12570,287,7,445
3896,09/07/20,8:00 AM,Bihar,-,-,9554,107,13189,270,3,619
3932,10/07/20,8:00 AM,Bihar,-,-,9816,115,13944,262,8,755
3968,11/07/20,8:00 AM,Bihar,-,-,10109,119,14575,293,4,631
4004,12/07/20,8:00 AM,Bihar,-,-,10685,131,15373,576,12,798
4040,13/07/20,8:00 AM,Bihar,-,-,11498,143,16642,813,12,1269
4076,14/07/20,8:00 AM,Bihar,-,-,12317,160,17959,819,17,1317
4112,15/07/20,8:00 AM,Bihar,-,-,12849,174,19284,532,14,1325
4148,16/07/20,8:00 AM,Bihar,-,-,13462,180,20612,613,6,1328
4184,17/07/20,8:00 AM,Bihar,-,-,14018,197,21764,556,17,1152
4220,18/07/20,8:00 AM,Bihar,-,-,14621,201,23589,603,4,1825
4256,19/07/20,8:00 AM,Bihar,-,-,15536,208,25136,915,7,1547
4291,20/07/20,8:00 AM,Bihar,-,-,16308,217,26569,772,9,1433
4326,21/07/20,8:00 AM,Bihar,-,-,17433,217,27646,1125,0,1077
2134,20/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1096,0,0,0
2168,21/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1403,0,0,307
2202,22/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1620,0,0,217
2236,23/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1899,0,0,279
2271,24/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2338,0,0,439
2306,25/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2642,0,0,304
2342,26/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2970,0,0,328
2378,27/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4013,0,0,1043
2414,28/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4332,0,0,319
2450,29/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4673,0,0,341
2486,30/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5043,0,0,370
2522,31/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5491,0,0,448
2558,01/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5630,0,0,139
2594,02/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6414,0,0,784
2630,03/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7123,0,0,709
2666,04/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7483,0,0,360
2702,05/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7610,0,0,127
2738,06/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8192,0,0,582
2774,07/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8605,0,0,413
2810,08/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,9189,0,0,584
2846,09/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8803,0,0,0
2882,10/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,9227,0,0,424
2919,11/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8931,0,0,0
2955,12/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8315,0,0,0
2991,13/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7984,0,0,0
3027,14/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7436,0,0,0
3063,15/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6972,0,0,0
3099,16/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7684,0,0,712
3135,17/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8273,0,0,589
3171,18/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8703,0,0,430
3207,19/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8927,0,0,224
3243,20/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,9265,0,0,338
3279,21/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,9127,0,0,0
3315,22/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7832,0,0,0
3351,23/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8015,0,0,183
3387,24/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8141,0,0,126
3423,25/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8493,0,0,352
3459,26/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8123,0,0,0
3495,27/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8023,0,0,0
3531,28/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7839,0,0,0
3567,29/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7285,0,0,0
3603,30/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7004,0,0,0
3639,01/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6915,0,0,0
3675,02/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6832,0,0,0
3711,03/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6031,0,0,0
3747,04/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4999,0,0,0
3783,05/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4629,0,0,0
3819,06/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4913,0,0,284
3855,07/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5034,0,0,121
3891,08/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,5018,0,0,0
3927,09/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4385,0,0,0
3963,10/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4161,0,0,0
3999,11/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,3416,0,0,0
4035,12/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,3024,0,0,0
4071,13/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2358,0,0,0
4107,14/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,2179,0,0,0
4143,15/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1524,0,0,0
4179,16/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1285,0,0,0
4215,17/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,531,0,0,0
4251,18/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,163,0,0,0
223,19/03/20,6:00 PM,Chandigarh,1,0,0,0,1,0,0,0
243,20/03/20,6:00 PM,Chandigarh,1,0,0,0,1,0,0,0
265,21/03/20,6:00 PM,Chandigarh,1,0,0,0,1,0,0,0
288,22/03/20,6:00 PM,Chandigarh,5,0,0,0,5,0,0,4
311,23/03/20,6:00 PM,Chandigarh,6,0,0,0,6,0,0,1
335,24/03/20,6:00 PM,Chandigarh,7,0,0,0,7,0,0,1
360,25/03/20,6:00 PM,Chandigarh,7,0,0,0,7,0,0,0
369,26/03/20,6:00 PM,Chandigarh,7,0,0,0,7,0,0,0
396,27/03/20,10:00 AM,Chandigarh,7,0,0,0,7,0,0,0
423,28/03/20,6:00 PM,Chandigarh,8,0,0,0,8,0,0,1
450,29/03/20,7:30 PM,Chandigarh,-,-,0,0,8,0,0,0
477,30/03/20,9:30 PM,Chandigarh,-,-,0,0,8,0,0,0
505,31/03/20,8:30 PM,Chandigarh,-,-,0,0,13,0,0,5
